artist,album,num_tracks,album_length,release_date,listeners,scrobbles,tags,tracks
Друга Ріка,Supernation,10.0,35:06,6 December 2014,"1,891","27,816","['alternative', 'revolution', 'ukrainian', 'ukrainian rock', 'druga rika', 'ukrainian', 'pop-rock', 'rock']","['Інтро', 'Париж (дай мені вогню)', 'Я чую', 'Хто, якщо не ти?', 'Назавжди (нанамана)', 'Stop', 'SUPERNATION', 'Де ти є?', 'Хто я тобі?', 'Засинай']"
Друга Ріка,Інша Ріка,16.0,71:30,16 April 2021,47,344,"['ukrainian', 'pop-rock', 'rock', 'ukrainian rock', 'ukraine', 'ukrainian', 'pop-rock', 'rock']","['Секрет', 'Доки я не пішов', 'Сьомий День', 'Космоzoo', 'Монстр', 'Денніч', 'Незнайомка', 'Не Видавай', 'Оооо/Брудний і милий', 'Ти є я', 'Ангел', 'Дощ/Хай вмиє нас', ""П'ю з твоїх долонь"", 'Три Хвилини', 'Фурія', 'Так Мало Тут Тебе']"
Друга Ріка,Два,4.0,15:10,2 May 2003,"4,578","74,250","['pop-rock', 'ukrainian', 'ukrainian rock', 'russian', 'ukrainian music', 'ukrainian', 'pop-rock', 'rock']","['Математика', 'Алло', 'Вже не сам', 'Новий день']"
Друга Ріка,Денніч,13.0,,23 January 2019,"3,306","35,823","['ukrainian', 'pop-rock', 'rock', 'ukrainian rock', 'ukraine', 'ukrainian', 'pop-rock', 'rock']","['Денніч', 'П’ю з твоїх долонь', 'вже не сам', 'Спи До Завтра', 'алло', 'Так Мало Тут Тебе', 'математика', 'Впусти мене', 'Відчиняй', 'оксана', 'Там Де Ти', 'шансон', 'Три Хвилини']"
Друга Ріка,Мода,11.0,44:35,22 May 2008,"11,285","126,400","['ukrainian', 'rock', 'alternative rock', '2rika', 'pop rock', 'ukrainian', 'pop-rock', 'rock']","['Номер один', 'Кінець світу', 'Пропоную мир', 'Дотик', 'Космоzoo', ""О'будь…"", 'Мікрофони', 'Дискомоdа', 'Фурія', 'Не треба', 'Я полечу…']"
Друга Ріка,Піраміда,9.0,40:28,20 December 2017,"1,817","27,736","['ukrainian', 'rock', 'ukrainian rock', '2017', 'druga rika', 'ukrainian', 'pop-rock', 'rock']","['Секрет', 'Доки я не пішов', 'Ти є я', 'Оооо/Брудний і милий', 'Монстр', 'Ангел', 'Сьомий день', 'Не видавай', 'Дощ/Хай вмиє нас']"
Друга Ріка,Рекорди,12.0,46:27,26 April 2005,"7,257","124,752","['ukrainian', 'ukrainian rock', 'synth-rock', 'rock', 'great', 'ukrainian', 'pop-rock', 'rock']","['Сам собі острів', 'Так мало тут тебе', 'Спи до завтра', ""П'ю з твоїх долонь"", 'Секс на драйв', 'Три хвилини', 'Відчиняй', 'Твої слова', 'Не йди', 'За що', 'Падали', 'Шоу']"
Друга Ріка,Рекорди (Deluxe),14.0,56:21,29 April 2024,31,528,"['ukrainian', 'pop-rock', 'rock', 'ukrainian rock', 'ukraine', 'ukrainian', 'pop-rock', 'rock']","['Сам Собі Острів', 'Так Мало Тут Тебе', 'Спи До Завтра', ""П'ю з твоїх долонь"", 'Секс На Драйв', 'Три Хвилини', 'Відчиняй', 'Твої Слова', 'Не Йди', 'За що', 'Падали', 'Шоу', 'Три хвилини (Electro)', 'Не Моя Земля']"
Друга Ріка,Я є,12.0,47:44,13 May 2000,"2,274","44,267","['ukrainian', 'pop-rock', 'rock', 'ukrainian rock', 'ukraine', 'ukrainian', 'pop-rock', 'rock']","['Я є', 'Впусти мене', '000 Т.Б.', 'Вічна, Жива', 'Там Де Ти', 'Знаєш', 'Чого Же Ти Ждеш', 'Зазнайко', 'Інколи', 'Сни', 'Не Моя Земля', 'Впусти Мене (Remix)']"
Друга Ріка,Я є (Deluxe),12.0,45:14,29 April 2024,10,114,"['ukrainian', 'pop-rock', 'rock', 'ukrainian rock', 'ukraine', 'ukrainian', 'pop-rock', 'rock']","['Я є', 'Впусти мене', '000 Т.Б.', 'Вічна, Жива', 'Там Де Ти', 'Знаєш', 'Чого Же Ти Ждеш', 'Зазнайко', 'Інколи', 'Сни', 'Outro', 'Впусти Мене (Remix)']"
Жадан і собаки,Злий,8.0,24:34,23 August 2024,303,"2,443","['ukrainian', 'punk rock', 'ska punk', 'rock', 'ukrainian', 'punk rock', 'ska punk']","['Перекличка', 'Закладчик', 'Дивні люди', 'Печінка', 'Антидепресанти', 'Забухав', 'Вона сама сюди прийшла', 'Рок-н-рол']"
Жадан і собаки,Злий [Explicit],8.0,,23 August 2024,6,6,"['ukrainian', 'punk rock', 'ska punk', 'rock', 'ukrainian', 'punk rock', 'ska punk']","['Перекличка [Explicit]', 'Закладчик', 'Дивні люди', 'Печінка', 'Антидепресанти', 'Забухав', 'Вона сама сюди прийшла', 'Рок-н-рол']"
Жадан і собаки,Мадонна,10.0,,5 September 2019,"2,143","50,860","['2019', 'ukrainian', 'punk rock', 'ska punk', 'rock', 'ukrainian', 'punk rock', 'ska punk']","['Intro', 'Троєщина', 'Кобзон', 'Бухло', 'Тьолка барабанщика', 'Мадонна', 'Мальви', 'Натаха', 'Марат', 'Outro']"
Жадан і собаки,Мадонна [Explicit],10.0,,4 September 2019,102,577,"['ukrainian', 'punk rock', 'ska punk', 'rock', 'punk', 'ukrainian', 'punk rock', 'ska punk']","['Intro [Explicit]', 'Троєщина', 'Кобзон [Explicit]', 'Бухло', 'Тьолка барабанщика', 'Мадонна [Explicit]', 'Мальви', 'Натаха [Explicit]', 'Марат', 'Outro [Explicit]']"
Жадан і собаки,Радіопромінь,13.0,,17 November 2023,584,"8,118","['ukrainian', 'punk rock', 'ska punk', 'rock', 'ukrainian', 'punk rock', 'ska punk']","['Буратіно', 'Автозак', 'Кокаїн', 'Рогань', 'Метро', 'Ріка', 'Віскі', 'Пʼята авеню', 'Вафлі артек', 'Наркомани на городі', 'Радіопромінь', 'Виживи', 'Серце']"
Жадан і собаки,Радіопромінь [Explicit],13.0,,17 November 2023,1,1,"['ukrainian', 'punk rock', 'ska punk', 'rock', 'ukrainian', 'punk rock', 'ska punk']","['Буратіно [Explicit]', 'Автозак [Explicit]', 'Кокаїн [Explicit]', 'Рогань', 'Метро', 'Ріка', 'Віскі', ""П'ята авеню [Explicit]"", 'Вафлі артек', 'Наркомани на городі', 'Радіопромінь', 'Виживи [Explicit]', 'Серце']"
Катя Chilly,LIVE - Акустичний концерт 29.08.08,12.0,,2008,19,58,"['electronic', 'female vocalists', 'world music', 'ukrainian', 'ethnic', 'ukrainian', 'ethnic', 'electronic']","['Ти місяць', 'Вишня', 'Бантик', 'Марічка', 'Зозуля', 'Вишенка', 'Півні', 'Я - молодая', 'Вальс', 'Яблунька', 'Русалочка-земляночка', 'Русалки in da hause']"
Катя Chilly,PIVNI,9.0,36:32,31 December 2004,452,"1,693","['ukrainian', 'ethnic', 'electronic', 'female vocalists', 'synthpop', 'ukrainian', 'ethnic', 'electronic']","['PIVNI', 'Ponad Hmaramy (Above the clouds) feat. Sashko Polozhinskyy', 'PIVNI LP mix', 'Pivni Yevgen Arsentyev trance mix', 'Pivni Tkach posh edit light', 'PIVNI professor moriarti PRG-MRS mix', 'Pivni Yevgen Arsentyev house club mix', 'PIVNI dj lemon mix', 'Pivni Instumental']"
Катя Chilly,Русалки in da house,9.0,,26 August 1998,454,"10,265","['electronic', 'synthpop', 'folktronica', 'folk', 'female vocalists', 'ukrainian', 'ethnic', 'electronic']","['Пливе вінок', 'Русалки in da house', 'Дихання океану', 'За водою', 'Породила', 'У землі', 'Сон', 'Завйом вінки', 'Проведу я русалочки']"
Катя Chilly,Сон,12.0,,2001,238,"5,397","['ukrainian', 'ethnic', 'electronic', 'female vocalists', 'synthpop', 'ukrainian', 'ethnic', 'electronic']","['Index', 'Не вій вітре', 'Ой, не жалко', 'Ти - місяць', 'Ластівочка', 'Sabayle', 'Петро-Іване', 'Мала нічка', 'Івашечку', 'У лісі', 'Русалочка (Live)', 'Кустова']"
Катя Chilly,Я - Молодая,13.0,,2005,"1,946","46,409","['female vocalists', 'electronic', 'electronique superstar', 'famale', 'relax', 'ukrainian', 'ethnic', 'electronic']","['Крашен вечір', 'Півні', 'Тебе нема', 'Вишенька', 'Красно-ясно', 'Син', 'Я – молодая', 'Понад хмарами', 'Electronique superstar', 'Криниченька', 'Сонце', 'Зозуля', 'Любов моя']"
Кому Вниз,4,5.0,16:55,9 March 2014,674,"21,867","['2014', 'ukrainian', 'gothic rock', 'gothic', 'folk', 'ukrainian', 'gothic rock', 'gothic']","['З «Княжни». Зоре моя вечірняя', 'З «Хустини»', 'З «Холодного яру»', 'З «У казематі». За байраком байрак', 'З «Осії. Глави XIV»']"
Кому Вниз,Ab Ovo Usque Ad Mala,6.0,29:22,2007,772,"10,646","['ukrainian', 'rock', 'gothic rock', 'gothic', 'industrial', 'ukrainian', 'gothic rock', 'gothic']","['White Demons', 'Mazha Veera', 'Irgendwie, Irgendwo, Irgendwann', ""Shiva's dance"", 'Кленовий вогонь', 'Ліра']"
Кому Вниз,IDEM (2345),6.0,25:25,29 February 2016,6,53,"['ukrainian', 'gothic rock', 'industrial', 'gothic', 'kickass', 'ukrainian', 'gothic rock', 'gothic']","['Мамай', 'Шива', 'Ліра', 'Білі демони', 'Нива', 'Стезін (Мажа-віра)']"
Кому Вниз,In Kastus,17.0,71:23,26 August 1996,"4,162","91,597","['gothic rock', 'ukrainian', 'rock', 'gothic', 'ukraine', 'ukrainian', 'gothic rock', 'gothic']","['Косар обрієм', 'Не нарiкаю я на бога', 'Микита швачка', 'Суботів', 'Вийди, змучена людьми...', 'Птаха на ймення Nachtigall', 'Розрита могила', 'Йоан. Сію рай', 'Попіл', 'Ген, долиною', 'Привид з гаю', 'Навський великдень', 'Майстер З Міста Hameln', 'Подих', 'Щодня вона йде назустріч', 'І зійде з долонь господніх', 'Срібні твої води']"
Кому Вниз,In Kastus in Vivo,11.0,49:56,24 March 1999,"2,280","28,045","['gothic rock', 'ukrainian', 'rock', 'ukrainian music', 'folk metal', 'ukrainian', 'gothic rock', 'gothic']","['Свiт бiлих веж', 'Попiл', 'Виє мама', 'Неба зорi', 'Птаха на ймення Nachtigall', 'Пiсня химерного краю', 'Майстер з мiста Hameln', 'Привид з гаю', 'Нава', 'Вiд Києва до Ольстера', 'Кленовий вогонь']"
Кому Вниз,КОМУ ВНИЗ у Львівській Опері. 2006.12.01,23.0,92:24,1 November 2018,12,129,"['gothic rock', 'ukrainian', 'gothic', 'something good from ukraine', 'ukranian gothic', 'ukrainian', 'gothic rock', 'gothic']","['Заповіт Арійській Людині (Боже великий, єдиний...)', 'Косар обрієм', 'Попіл', 'Неба зорі', 'Нива', 'Мамай', 'Від києва до ольстера', 'Микита швачка', ""До Основ'яненка"", 'Птаха на ймення Nachtigall', 'Не нарiкаю я на бога', 'Пісня химерного краю', 'Нава', 'Білі демони', 'Irgendwie, Irgendwo, Irgendwann', 'Мажа-віра', 'Кленовий вогонь', 'Танцював шива', 'Ліра', 'Вийди змучена людьми', 'Суботів', 'Ворони', 'Мати']"
Кому Вниз,Кому Вниз,10.0,36:45,1990,"1,420","33,650","['gothic rock', 'gothic', 'ukrainian', 'something good from ukraine', 'ukranian gothic', 'ukrainian', 'gothic rock', 'gothic']","[""До Основ'яненка"", 'Ельдорадо', 'Ворони', 'Суботів', 'Микита швачка', 'І ви покинули...', 'Ген, долиною', 'Розрита могила', 'Крові!', 'Мати']"
Кому Вниз,Ретроспектива,15.0,55:15,1 December 2006,142,"2,414","['gothic rock', 'gothic', 'ukrainian', 'something good from ukraine', 'ukranian gothic', 'ukrainian', 'gothic rock', 'gothic']","['Суботів', 'Розрита могила', 'Не нарiкаю я на бога', ""До Основ'яненка"", 'Микита швачка', 'Вийди, змучена людьми...', 'І ви покинули...', 'Ворони', 'Ельдорадо', 'Попіл', 'Ген, долиною', 'Навський великдень', 'Пісня химерного краю', 'І зійде з долонь господніх', 'Неба зорі']"
Кому Вниз,Реформація: 25 пунктів,13.0,50:35,"13 tracks, 50:35","1,552","42,069","['ukrainian', 'gothic rock', 'gothic', 'industrial', 'folk', 'ukrainian', 'gothic rock', 'gothic']","['Ліра', 'Неба зорі', 'Шива', 'Нива', 'Білі демони', 'Ген, долиною', 'Привид з гаю', 'Птаха на ймення Nachtigall', 'Микита швачка', 'І зійде з долонь господніх', 'Мажа-віра', 'Заповіт арійській людині', 'Від києва до ольстера']"
